Country 	State 	District 	Tehsil 	Village 	Pin code	Lat	Long 
LK	Western Province	36	Gampaha	Pallewela	11150	7.2	80.0833
LK	Western Province	36	Gampaha	Kaleliya	11160	7.195	80.1136
LK	Western Province	36	Gampaha	Mirigama	11200	7.2439	80.1212
LK	Western Province	36	Gampaha	Loluwagoda	11204	7.2959	80.1346
LK	Western Province	36	Gampaha	Kitalawalana	11206	7.2965	80.1001
LK	Western Province	36	Gampaha	Divuldeniya	11208	7.3028	80.0957
LK	Western Province	36	Gampaha	Ambepussa	11212	7.2507	80.1723
LK	Western Province	36	Gampaha	Pamunuwatta	11214	7.2127	80.1375
LK	Western Province	36	Gampaha	Bokalagama	11216	7.2317	80.1549
LK	Western Province	36	Gampaha	Nawana	11222	7.2638	80.1012
LK	Western Province	36	Gampaha	Kaluaggala	11224	6.9173	80.1109
LK	Western Province	36	Gampaha	Walpita	11226	7.2601	80.0493
LK	Western Province	36	Gampaha	Delwagura	11228	7.2661	79.9936
LK	Western Province	36	Gampaha	Kotadeniyawa	11232	7.2844	80.0625
LK	Western Province	36	Gampaha	Mellawagedara	11234	7.2844	80.0625
LK	Western Province	36	Gampaha	Kitulwala	11242	7.5034	80.5318
LK	Western Province	36	Gampaha	Banduragoda	11244	7.2266	80.0544
LK	Western Province	36	Gampaha	Divulapitiya	11250	7.224	80.0094
LK	Western Province	36	Gampaha	Marandagahamula	11260	7.2405	79.9723
LK	Western Province	36	Gampaha	Hunumulla	11262	7.2453	79.9974
LK	Western Province	36	Gampaha	Dunagaha	11264	7.2256	79.9685
LK	Western Province	36	Gampaha	Ihala Madampella	11265	7.2507	79.9509
LK	Western Province	36	Gampaha	Demanhandiya	11270	7.2282	79.8964
LK	Western Province	36	Gampaha	Kandana	11320	7.048	79.8937
LK	Western Province	36	Gampaha	Polpithimukulana	11324	7.045	79.8781
LK	Western Province	36	Gampaha	Uswetakeiyawa	11328	7.0421	79.8624
LK	Western Province	36	Gampaha	Ja-Ela	11350	7.0744	79.8919
LK	Western Province	36	Gampaha	Niwandama	11354	7.0815	79.9308
LK	Western Province	36	Gampaha	Makewita	11358	7.1023	79.9313
LK	Western Province	36	Gampaha	Pamunugama	11370	7.1006	79.8481
LK	Western Province	36	Gampaha	Ekala	11380	7.099	79.913
LK	Western Province	36	Gampaha	Kotugoda	11390	7.1231	79.9263
LK	Western Province	36	Gampaha	Raddolugama	11400	7.1371	79.9034
LK	Western Province	36	Gampaha	Seeduwa	11410	7.1305	79.8871
LK	Western Province	36	Gampaha	Katunayake(FTZ)	11420	7.144	79.8887
LK	Western Province	36	Gampaha	Katunayake Air Force Camp	11440	7.144	79.8887
LK	Western Province	36	Gampaha	Katunayake	11450	7.1643	79.8757
LK	Western Province	36	Gampaha	Negombo	11500	7.2083	79.8358
LK	Western Province	36	Gampaha	Talahena	11504	7.1624	79.8246
LK	Western Province	36	Gampaha	Kimbulapitiya	11522	7.2036	79.895
LK	Western Province	36	Gampaha	Dagonna	11524	7.2219	79.9279
LK	Western Province	36	Gampaha	Katuwellegama	11526	7.2234	79.9383
LK	Western Province	36	Gampaha	Thimbirigaskatuwa	11532	7.2715	79.9484
LK	Western Province	36	Gampaha	Katana	11534	7.2503	79.8957
LK	Western Province	36	Gampaha	Akaragama	11536	7.2666	79.9652
LK	Western Province	36	Gampaha	Badalgama	11538	7.2976	79.9844
LK	Western Province	36	Gampaha	Kochchikade	11540	7.2657	79.8603
LK	Western Province	36	Gampaha	Minuwangoda	11550	7.1663	79.9533
LK	Western Province	36	Gampaha	Andiambalama	11558	7.1818	79.9001
LK	Western Province	36	Gampaha	Wegowwa	11562	7.1715	79.9665
LK	Western Province	36	Gampaha	Horampella	11564	7.1715	79.9665
LK	Western Province	36	Gampaha	Yatiyana(WP)	11566	7.1715	79.9665
LK	Western Province	36	Gampaha	Hinatiyana Madawala	11568	7.1715	79.9665
LK	Western Province	36	Gampaha	Kelaniya	11600	6.9553	79.922
LK	Western Province	36	Gampaha	Siyambalape	11607	6.9707	79.9875
LK	Western Province	36	Gampaha	Heiyanthuduwa	11618	6.9618	80.0025
LK	Western Province	36	Gampaha	GonawalaWP	11630	6.9618	80.0025
LK	Western Province	36	Gampaha	Makola	11640	6.9769	79.958
LK	Western Province	36	Gampaha	Biyagama	11650	6.9423	79.9842
LK	Western Province	36	Gampaha	Malwana	11670	6.9414	80.021
LK	Western Province	36	Gampaha	Biyagama IPZ	11672	6.9414	80.021
LK	Western Province	36	Gampaha	Dompe	11680	6.9503	80.051
LK	Western Province	36	Gampaha	Dekatana	11690	6.9694	80.0481
LK	Western Province	36	Gampaha	Demalagama	11692	6.9879	80.0483
LK	Western Province	36	Gampaha	Delgoda	11700	6.9909	80.008
LK	Western Province	36	Gampaha	Weliveriya	11710	7.0177	80.0488
LK	Western Province	36	Gampaha	Henegama	11715	7.0177	80.0488
LK	Western Province	36	Gampaha	Buthpitiya	11720	7.0491	80.0514
LK	Western Province	36	Gampaha	Wathurugama	11724	7.0406	80.0713
LK	Western Province	36	Gampaha	Radawana	11725	7.0321	80.0912
LK	Western Province	36	Gampaha	Kirindiwela	11730	7.0417	80.1282
LK	Western Province	36	Gampaha	Hiswella	11734	7.0417	80.1282
LK	Western Province	36	Gampaha	Pepiliyawala	11741	6.9982	80.1286
LK	Western Province	36	Gampaha	Mithirigala	11742	6.9982	80.1286
LK	Western Province	36	Gampaha	Peliyagoda	11830	6.9685	79.8836
LK	Western Province	36	Gampaha	Kadawatha	11850	7.0276	79.993
LK	Western Province	36	Gampaha	Imbulgoda	11856	7.0376	79.9913
LK	Western Province	36	Gampaha	Weboda	11858	7.0176	79.9946
LK	Western Province	36	Gampaha	Yakkala	11870	7.0869	80.0271
LK	Western Province	36	Gampaha	Kalagedihena	11875	7.1185	80.0563
LK	Western Province	36	Gampaha	Nittambuwa	11880	7.1426	80.0938
LK	Western Province	36	Gampaha	Debahera	11889	7.1426	80.0938
LK	Western Province	36	Gampaha	Pasyala	11890	7.1666	80.1219
LK	Western Province	36	Gampaha	Radawadunna	11892	7.1785	80.1409
LK	Western Province	36	Gampaha	Weweldeniya	11894	7.184	80.1466
LK	Western Province	36	Gampaha	Danowita	11896	7.207	80.1769
LK	Western Province	36	Kalutara	Kalutara	12000	6.5831	79.9593
LK	Western Province	36	Kalutara	Galpatha	12005	6.6053	79.9971
LK	Western Province	36	Kalutara	Yatawara Junction	12006	6.6053	79.9971
LK	Western Province	36	Kalutara	Koholana	12007	6.6189	80.0219
LK	Western Province	36	Kalutara	Bolossagama	12008	6.6053	79.9971
LK	Western Province	36	Kalutara	Remunagoda	12009	6.6138	80.01
LK	Western Province	36	Kalutara	Gamagoda	12016	6.5909	80.0083
LK	Western Province	36	Kalutara	Dodangoda	12020	6.5531	80.0223
LK	Western Province	36	Kalutara	Bombuwala	12024	6.5721	80.0096
LK	Western Province	36	Kalutara	Tebuwana	12025	6.5829	80.0466
LK	Western Province	36	Kalutara	Neboda	12030	6.5891	80.084
LK	Western Province	36	Kalutara	Paiyagala	12050	6.5075	80.0276
LK	Western Province	36	Kalutara	Halkandawila	12055	6.5075	80.0276
LK	Western Province	36	Kalutara	Maggona	12060	6.5041	79.9811
LK	Western Province	36	Kalutara	Beruwala	12070	6.4788	79.9828
LK	Western Province	36	Kalutara	Padagoda	12074	6.4526	80.0096
LK	Western Province	36	Kalutara	Kalawila Kiranthidiya	12078	6.4657	79.9962
LK	Western Province	36	Kalutara	Alutgama	12080	6.4394	79.9895
LK	Western Province	36	Kalutara	Dharga Town	12090	6.424	80.0631
LK	Western Province	36	Kalutara	Meegama	12094	6.424	80.0631
LK	Western Province	36	Kalutara	Matugama	12100	6.5204	80.1128
LK	Western Province	36	Kalutara	Yatadolawatta	12104	6.5273	80.0631
LK	Western Province	36	Kalutara	Nawattuduwa	12106	6.5042	80.0934
LK	Western Province	36	Kalutara	Welipenna	12108	6.465	80.1043
LK	Western Province	36	Kalutara	Walagedara	12112	6.4485	80.078
LK	Western Province	36	Kalutara	Pannila	12114	6.4399	80.1029
LK	Western Province	36	Kalutara	Ittapana	12116	6.4217	80.0884
LK	Western Province	36	Kalutara	Halwala	12118	6.4137	80.1097
LK	Western Province	36	Kalutara	Paraigama	12122	6.4052	80.1253
LK	Western Province	36	Kalutara	Yagirala	12124	6.3846	80.1605
LK	Western Province	36	Kalutara	Mahakalupahana	12126	6.3949	80.1429
LK	Western Province	36	Kalutara	Utumgama	12127	6.3949	80.1429
LK	Western Province	36	Kalutara	Meegahatenna	12130	6.4394	80.1971
LK	Western Province	36	Kalutara	Walallawita	12134	6.3615	80.1931
LK	Western Province	36	Kalutara	Polgampola	12136	6.4681	80.1924
LK	Western Province	36	Kalutara	Pelawatta	12138	6.4089	80.2166
LK	Western Province	36	Kalutara	Boralugoda	12142	6.4336	80.2842
LK	Western Province	36	Kalutara	Pahalahewessa	12144	6.4336	80.2842
LK	Western Province	36	Kalutara	Danawala Thiniyawala	12148	6.4336	80.2842
LK	Western Province	36	Kalutara	Agalawatta	12200	6.5422	80.1583
LK	Western Province	36	Kalutara	Veyangalla	12204	6.5422	80.1583
LK	Western Province	36	Kalutara	Mahagama	12210	6.6167	80.1667
LK	Western Province	36	Kalutara	Pelanda	12214	6.6011	80.2322
LK	Western Province	36	Kalutara	Molkawa	12216	6.609	80.233
LK	Western Province	36	Kalutara	Kelinkanda	12218	6.5777	80.2969
LK	Western Province	36	Kalutara	Kitulgoda	12222	6.4996	80.1807
LK	Western Province	36	Kalutara	Bellana	12224	6.5237	80.1765
LK	Western Province	36	Kalutara	Baduraliya	12230	6.5084	80.2329
LK	Western Province	36	Kalutara	Morapitiya	12232	6.5352	80.263
LK	Western Province	36	Kalutara	Hedigalla Colony	12234	6.5218	80.248
LK	Western Province	36	Kalutara	Gurulubadda	12236	6.5218	80.248
LK	Western Province	36	Kalutara	Bulathsinhala	12300	6.6744	80.1934
LK	Western Province	36	Kalutara	Paragoda	12302	6.6109	80.2243
LK	Western Province	36	Kalutara	Delmella	12304	6.6881	80.2057
LK	Western Province	36	Kalutara	Halwatura	12306	6.6992	80.1914
LK	Western Province	36	Kalutara	Diwalakada	12308	6.6994	80.1521
LK	Western Province	36	Kalutara	Govinna	12310	6.6743	80.1159
LK	Western Province	36	Kalutara	Anguruwatota	12320	6.6383	80.0861
LK	Western Province	36	Kalutara	Uduwara	12322	6.6167	80.0667
LK	Western Province	36	Kalutara	Horana	12400	6.7159	80.0626
LK	Western Province	36	Kalutara	Pokunuwita	12404	6.7266	80.0369
LK	Western Province	36	Kalutara	Gonapola Junction	12410	6.6927	80.0326
LK	Western Province	36	Kalutara	Millaniya	12412	6.6927	80.0326
LK	Western Province	36	Kalutara	Paragastota	12414	6.6685	79.9919
LK	Western Province	36	Kalutara	Dombagoda	12416	6.6476	80.0471
LK	Western Province	36	Kalutara	Kananwila	12418	6.762	80.0589
LK	Western Province	36	Kalutara	Millewa	12422	6.7834	80.0625
LK	Western Province	36	Kalutara	Miwanapalana	12424	6.7448	80.0922
LK	Western Province	36	Kalutara	Kuda Uduwa	12426	6.7662	80.0784
LK	Western Province	36	Kalutara	Kandanagama	12428	6.7648	80.0777
LK	Western Province	36	Kalutara	Poruwedanda	12432	6.7373	80.1178
LK	Western Province	36	Kalutara	lngiriya	12440	6.728	80.0609
LK	Western Province	36	Kalutara	Panadura	12500	6.7132	79.9026
LK	Western Province	36	Kalutara	Alubomulla	12524	6.7085	79.9489
LK	Western Province	36	Kalutara	Bandaragama	12530	6.7144	79.988
LK	Western Province	36	Kalutara	Welmilla Junction	12534	6.7072	80.0107
LK	Western Province	36	Kalutara	Haltota	12538	6.7	80.0333
LK	Western Province	36	Kalutara	Kehelwatta	12550	6.7517	79.9075
LK	Western Province	36	Kalutara	Wadduwa	12560	6.6686	79.9253
LK	Western Province	36	Kalutara	Morontuduwa	12564	6.6594	79.9726
LK	Western Province	36	Kalutara	Waskaduwa	12580	6.6355	79.9472
LK	Eastern Province	37	Ampara	Ampara	32000	7.2975	81.682
LK	Eastern Province	37	Ampara	Deegawapiya	32006	7.2975	81.682
LK	Eastern Province	37	Ampara	Digamadulla Weeragoda	32008	7.2975	81.682
LK	Eastern Province	37	Ampara	Hingurana	32010	7.2144	81.6537
LK	Eastern Province	37	Ampara	Moragahapallama	32012	7.2076	81.654
LK	Eastern Province	37	Ampara	Damana	32014	7.2007	81.6542
LK	Eastern Province	37	Ampara	Madawalalanda	32016	7.2076	81.654
LK	Eastern Province	37	Ampara	Mahanagapura	32018	7.2076	81.654
LK	Eastern Province	37	Ampara	Pannalagama	32022	7.0724	81.6065
LK	Eastern Province	37	Ampara	Bakmitiyawa	32024	7.0194	81.6478
LK	Eastern Province	37	Ampara	Paragahakele	32031	7.25	81.6
LK	Eastern Province	37	Ampara	Polwaga Janapadaya	32032	7.137	81.5192
LK	Eastern Province	37	Ampara	Pahalalanda	32034	7.137	81.5192
LK	Eastern Province	37	Ampara	Koknahara	32035	7.186	81.5733
LK	Eastern Province	37	Ampara	Namaloya	32037	6.9952	81.3703
LK	Eastern Province	37	Ampara	Devalahinda	32038	7.137	81.5192
LK	Eastern Province	37	Ampara	Wadinagala	32039	7.1167	81.5333
LK	Eastern Province	37	Ampara	Dadayamtalawa	32046	7.1972	81.5989
LK	Eastern Province	37	Ampara	Siyambalawewa	32048	7.1972	81.5989
LK	Eastern Province	37	Ampara	Central Camp	32050	7.1972	81.5989
LK	Eastern Province	37	Ampara	Uhana	32060	7.3667	81.6333
LK	Eastern Province	37	Ampara	Werunketagoda	32062	7.4083	81.6333
LK	Eastern Province	37	Ampara	Gonagolla	32064	7.45	81.6333
LK	Eastern Province	37	Ampara	Galapitagala	32066	7.4083	81.6333
LK	Eastern Province	37	Ampara	Rajagalatenna	32068	7.4083	81.6333
LK	Eastern Province	37	Ampara	Mangalagama	32069	7.4083	81.6333
LK	Eastern Province	37	Ampara	Mahaoya	32070	7.1972	81.5989
LK	Eastern Province	37	Ampara	Tempitiya	32072	7.1972	81.5989
LK	Eastern Province	37	Ampara	Kekirihena	32074	7.1972	81.5989
LK	Eastern Province	37	Ampara	Padiyatalawa	32100	7.4002	81.2428
LK	Eastern Province	37	Ampara	Serankada	32101	7.4572	81.2808
LK	Eastern Province	37	Ampara	Kolamanthalawa	32102	7.4025	81.2745
LK	Eastern Province	37	Ampara	Dorakumbura	32104	7.35	81.3
LK	Eastern Province	37	Ampara	Nawamedagama	32120	7.3852	81.3892
LK	Eastern Province	37	Ampara	Damanewela	32126	7.3852	81.3892
LK	Eastern Province	37	Ampara	Dehiattakandiya	32150	7.3852	81.3892
LK	Eastern Province	37	Ampara	Siripura	32155	7.3852	81.3892
LK	Eastern Province	37	Ampara	Mawanagama	32158	7.3852	81.3892
LK	Eastern Province	37	Ampara	Malwatta	32198	7.3333	81.7333
LK	Eastern Province	37	Ampara	Samanthurai	32200	7.3833	81.8333
LK	Eastern Province	37	Ampara	Karativu	32250	7.3833	81.8333
LK	Eastern Province	37	Ampara	Sainthamaruthu	32280	7.3833	81.8333
LK	Eastern Province	37	Ampara	Kalmunai	32300	7.409	81.8347
LK	Eastern Province	37	Ampara	Navithanveli	32308	7.4333	81.7833
LK	Eastern Province	37	Ampara	Marathamune	32314	7.45	81.8167
LK	Eastern Province	37	Ampara	Periyaneelavanai	32316	7.45	81.8167
LK	Eastern Province	37	Ampara	Nintavur	32340	7.3498	81.853
LK	Eastern Province	37	Ampara	Addalaichenai	32350	7.2667	81.85
LK	Eastern Province	37	Ampara	Palamunai	32354	7.2667	81.85
LK	Eastern Province	37	Ampara	Oluvil	32360	7.2833	81.85
LK	Eastern Province	37	Ampara	Akkaraipattu	32400	7.2165	81.8538
LK	Eastern Province	37	Ampara	Kannakipuram	32405	7.2165	81.8538
LK	Eastern Province	37	Ampara	Thambiluvil	32415	7.1326	81.8514
LK	Eastern Province	37	Ampara	Komari	32418	6.9897	81.8621
LK	Eastern Province	37	Ampara	Tirukovil	32420	7.1203	81.849
LK	Eastern Province	37	Ampara	lmkkamam	32450	7.1148	81.8541
LK	Eastern Province	37	Ampara	Wanagamuwa	32454	7.1148	81.8541
LK	Eastern Province	37	Ampara	Pottuvil	32500	6.8762	81.8267
LK	Eastern Province	37	Ampara	Panama	32508	6.7552	81.8036
LK	Eastern Province	37	Ampara	Lahugala	32512	6.914	81.6639
LK	Eastern Province	37	Ampara	Hulannuge	32514	6.914	81.6639
LK	Eastern Province	37	Batticaloa	Batticaloa	30000	7.7102	81.6924
LK	Eastern Province	37	Batticaloa	Kannankudah	30016	7.6798	81.6702
LK	Eastern Province	37	Batticaloa	Navatkadu	30018	7.5833	81.7167
LK	Eastern Province	37	Batticaloa	Pillaiyaradi	30022	7.7527	81.6417
LK	Eastern Province	37	Batticaloa	Thannamunai	30024	7.7527	81.6417
LK	Eastern Province	37	Batticaloa	Kattankudi	30100	7.6824	81.7334
LK	Eastern Province	37	Batticaloa	Araipattai	30150	7.6667	81.7333
LK	Eastern Province	37	Batticaloa	Puthukudiyiruppu	30158	7.6333	81.75
LK	Eastern Province	37	Batticaloa	Kirankulam	30159	7.6	81.7667
LK	Eastern Province	37	Batticaloa	Kokkaddichcholai	30160	7.624	81.7599
LK	Eastern Province	37	Batticaloa	Ampilanthurai	30162	7.624	81.7599
LK	Eastern Province	37	Batticaloa	Kurukkalmadam	30192	7.5876	81.7829
LK	Eastern Province	37	Batticaloa	Cheddipalayam	30194	7.5833	81.7833
LK	Eastern Province	37	Batticaloa	Thettativu	30196	7.5855	81.7831
LK	Eastern Province	37	Batticaloa	Kaluwanchikudi	30200	7.5167	81.7833
LK	Eastern Province	37	Batticaloa	Vellavely	30204	7.5	81.7333
LK	Eastern Province	37	Batticaloa	Bakiella	30206	7.5083	81.7583
LK	Eastern Province	37	Batticaloa	Mandur	30220	7.4833	81.75
LK	Eastern Province	37	Batticaloa	Periyaporativu	30230	7.5167	81.7667
LK	Eastern Province	37	Batticaloa	Thirupalugamam	30234	7.525	81.725
LK	Eastern Province	37	Batticaloa	Thikkodai	30236	7.5333	81.6833
LK	Eastern Province	37	Batticaloa	Navagirinagar	30238	7.525	81.725
LK	Eastern Province	37	Batticaloa	Koddaikallar	30249	7.5028	81.7528
LK	Eastern Province	37	Batticaloa	Kallar	30250	7.4667	81.8
LK	Eastern Province	37	Batticaloa	Thuraineelavanai	30254	7.4667	81.8
LK	Eastern Province	37	Batticaloa	Eravur	30300	7.7782	81.6038
LK	Eastern Province	37	Batticaloa	Chenkaladi	30350	7.786	81.591
LK	Eastern Province	37	Batticaloa	Pankudavely	30352	7.7491	81.5689
LK	Eastern Province	37	Batticaloa	Karadiyanaru	30354	7.7121	81.5468
LK	Eastern Province	37	Batticaloa	Periyapullumalai	30358	7.7491	81.5689
LK	Eastern Province	37	Batticaloa	Ayithiyamalai	30362	7.6167	81.55
LK	Eastern Province	37	Batticaloa	Unnichchai	30364	7.6167	81.55
LK	Eastern Province	37	Batticaloa	Kaluwankemy	30372	7.7995	81.5773
LK	Eastern Province	37	Batticaloa	Vantharumoolai	30376	7.7995	81.5773
LK	Eastern Province	37	Batticaloa	Murakottanchanai	30392	7.8655	81.5375
LK	Eastern Province	37	Batticaloa	Kiran	30394	7.8655	81.5375
LK	Eastern Province	37	Batticaloa	Valaichenai	30400	7.6899	81.6011
LK	Eastern Province	37	Batticaloa	Kalkudah	30410	7.9167	81.5667
LK	Eastern Province	37	Batticaloa	Oddamavadi	30420	7.9167	81.5167
LK	Eastern Province	37	Batticaloa	Vakaneri	30424	7.9167	81.4333
LK	Eastern Province	37	Batticaloa	Miravodai	30426	7.9024	81.5098
LK	Eastern Province	37	Batticaloa	Punanai	30428	7.9667	81.3833
LK	Eastern Province	37	Batticaloa	Mankemi	30442	7.9574	81.4805
LK	Eastern Province	37	Batticaloa	Panichankemi	30444	7.9574	81.4805
LK	Eastern Province	37	Batticaloa	Vakarai	30450	8.1333	81.4333
LK	Eastern Province	37	Batticaloa	Kathiraveli	30456	8.2167	81.4
LK	Eastern Province	37	Trincomalee	Trincomalee	31000	8.5711	81.2335
LK	Eastern Province	37	Trincomalee	Sampaltivu	31006	8.6263	81.2127
LK	Eastern Province	37	Trincomalee	Nilaveli	31010	8.6833	81.2
LK	Eastern Province	37	Trincomalee	Kumburupiddy	31012	8.7353	81.1623
LK	Eastern Province	37	Trincomalee	Kuchchaveli	31014	8.8146	81.099
LK	Eastern Province	37	Trincomalee	Tiriyayi	31016	8.7444	81.1538
LK	Eastern Province	37	Trincomalee	Gomarankadawala	31026	8.6749	80.9548
LK	Eastern Province	37	Trincomalee	Buckmigama	31028	8.6749	80.9548
LK	Eastern Province	37	Trincomalee	Kanniya	31032	8.6333	81.0317
LK	Eastern Province	37	Trincomalee	Pankulam	31034	8.6333	81.0317
LK	Eastern Province	37	Trincomalee	Mahadivulwewa	31036	8.6333	81.0317
LK	Eastern Province	37	Trincomalee	Rottawewa	31038	8.6333	81.0317
LK	Eastern Province	37	Trincomalee	Tampalakamam	31046	8.4995	81.0972
LK	Eastern Province	37	Trincomalee	Chinabay	31050	8.5164	81.1891
LK	Eastern Province	37	Trincomalee	Vellamanal	31053	8.5164	81.1891
LK	Eastern Province	37	Trincomalee	Kinniya	31100	8.4981	81.1779
LK	Eastern Province	37	Trincomalee	Maharugiramam	31106	8.4981	81.1779
LK	Eastern Province	37	Trincomalee	Kurinchakemy	31112	8.4981	81.1779
LK	Eastern Province	37	Trincomalee	Mutur	31200	8.45	81.2667
LK	Eastern Province	37	Trincomalee	Kaddaiparichchan	31212	8.45	81.2833
LK	Eastern Province	37	Trincomalee	Sampur	31216	8.4854	81.291
LK	Eastern Province	37	Trincomalee	Kiliveddy	31220	8.4477	81.2874
LK	Eastern Province	37	Trincomalee	Somapura	31222	8.4477	81.2874
LK	Eastern Province	37	Trincomalee	Mallikativu	31224	8.4477	81.2874
LK	Eastern Province	37	Trincomalee	Dehiwatte	31226	8.4477	81.2874
LK	Eastern Province	37	Trincomalee	Neelapola	31228	8.4477	81.2874
LK	Eastern Province	37	Trincomalee	Serunuwara	31232	8.4477	81.2874
LK	Eastern Province	37	Trincomalee	Lankapatuna	31234	8.4477	81.2874
LK	Eastern Province	37	Trincomalee	Echchilampattai	31236	8.4477	81.2874
LK	Eastern Province	37	Trincomalee	Mawadichenai	31238	8.4477	81.2874
LK	Eastern Province	37	Trincomalee	Toppur	31250	8.4055	81.3086
LK	Eastern Province	37	Trincomalee	Seruwila	31260	8.4477	81.2874
LK	Eastern Province	37	Trincomalee	Kantalai	31300	8.3683	81.0281
LK	Eastern Province	37	Trincomalee	Agbopura	31304	8.3249	80.9794
LK	Eastern Province	37	Trincomalee	Kantalai Sugar Factory	31306	8.3466	81.0037
LK	Eastern Province	37	Trincomalee	Wanela	31308	8.3466	81.0037
LK	Eastern Province	37	Trincomalee	Mullipothana	31312	8.3466	81.0037
LK	Eastern Province	37	Trincomalee	Sirajnagar	31314	8.3466	81.0037
LK	Eastern Province	37	Trincomalee	Galmetiyawa	31318	8.3466	81.0037
LK	Northern Province	38	Jaffna	Jaffna	40000	9.6684	80.0074
LK	Northern Province	38	Mannar	Mannar	41000	8.9833	79.9
LK	Northern Province	38	Mullaitivu	Mullativu	42000	9.1762	80.5686
LK	Northern Province	38	Vavuniya	Vavuniya	43000	8.7514	80.4971
